{{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{0.2325435091 + -0.1270390980*I, 0.2182613669 + -0.1502577512*I, 0.2046269779 + -0.1683544356*I, 0.1935110027 + -0.1810218437*I, 0.1865262403 + -0.1882109926*I, 0.1848288166 + -0.1898781837*I, 0.1889709900 + -0.1857562409*I, 0.1987758991 + -0.1752243078*I, 0.2132163216 + -0.1573347269*I, 0.2303177249 + -0.1310311476*I, 0.2471542258 + -0.0955521048*I, 0.2600371500 + -0.0509519058*I, 0.2649781844 + 0.0014063610*I, 0.2584235248 + 0.0585892304*I, 0.2381179165 + 0.1162552102*I, 0.2038304667 + 0.1693179168*I, 0.1576441775 + 0.2129876273*I, 0.1036322134 + 0.2438765680*I, 0.0469824767 + 0.2607835558*I, -0.0071314530 + 0.2648859348*I, -0.0545333296 + 0.2593097222*I, -0.0925677351 + 0.2482873949*I, -0.1200635172 + 0.2362205916*I, -0.1368532676 + 0.2269065870*I, -0.1430900944 + 0.2230260993*I, -0.1386210219 + 0.2258309730*I, -0.1226347173 + 0.2348960242*I, -0.0937522724 + 0.2478425458*I, -0.0506795474 + 0.2600903680*I, 0.0065646712 + 0.2649005873*I, 0.0750613107 + 0.2541283449*I, 0.1476228729 + 0.2200520472*I, 0.2125535471 + 0.1582289661*I, 0.2554110460 + 0.0705734628*I, 0.2629362030 + -0.0328628854*I, 0.2280346187 + -0.1349652872*I, 0.1535588377 + -0.2159516136*I, 0.0526435010 + -0.2596999766*I, -0.0551117944 + -0.2591873959*I, -0.1500478770 + -0.2184057020*I, -0.2184447601 + -0.1499910092*I, -0.2555443435 + -0.0700892615*I, -0.2648928403 + 0.0068701700*I, -0.2551923220 + 0.0713603170*I, -0.2366169107 + 0.1192805669*I, -0.2180768369 + 0.1505254439*I, -0.2058935184 + 0.1668031030*I, -0.2035249108 + 0.1696850811*I, -0.2116748112 + 0.1594026047*I, -0.2282646982 + 0.1345757914*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I},
{0.2325435091 + -0.1270390980*I, 0.2228371304 + -0.1433842020*I, 0.2144812987 + -0.1556058758*I, 0.2085898487 + -0.1634187599*I, 0.2060321108 + -0.1666318859*I, 0.2073171247 + -0.1650303787*I, 0.2125053602 + -0.1582936763*I, 0.2211437986 + -0.1459823154*I, 0.2322297002 + -0.1276118427*I, 0.2442230895 + -0.1028129302*I, 0.2551387816 + -0.0715515073*I, 0.2627454087 + -0.0343550036*I, 0.2648748951 + 0.0075303396*I, 0.2598040727 + 0.0521273430*I, 0.2466258299 + 0.0969077710*I, 0.2255038104 + 0.1391526054*I, 0.1977218512 + 0.1764128273*I, 0.1654986437 + 0.2069435068*I, 0.1316172669 + 0.2299832844*I, 0.0989819778 + 0.2458007000*I, 0.0702311952 + 0.2555053723*I, 0.0475001152 + 0.2606897680*I, 0.0323584431 + 0.2629987590*I, 0.0258793869 + 0.2637151369*I, 0.0287502089 + 0.2634176182*I, 0.0413222591 + 0.2617401134*I, 0.0635181750 + 0.2572564042*I, 0.0945621962 + 0.2475346584*I, 0.1325744972 + 0.2294328197*I, 0.1741654667 + 0.1997042971*I, 0.2142552395 + 0.1559169921*I, 0.2463746136 + 0.0975446864*I, 0.2636120847 + 0.0269088255*I, 0.2601318554 + -0.0504661657*I, 0.2328663573 + -0.1264463352*I, 0.1827523617 + -0.1918775400*I, 0.1149180598 + -0.2387661106*I, 0.0375988517 + -0.2623008624*I, -0.0398948370 + -0.2619614820*I, -0.1094154324 + -0.2413372727*I, -0.1656292006 + -0.2068390292*I, -0.2066138894 + -0.1659099658*I, -0.2334191813 + -0.1254228921*I, -0.2489708948 + -0.0907133375*I, -0.2568013598 + -0.0653335877*I, -0.2599644691 + -0.0513214466*I, -0.2602880467 + -0.0496542928*I, -0.2579630289 + -0.0605845838*I, -0.2514284283 + -0.0836609917*I, -0.2375649348 + -0.1173810796*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I},
{0.2325435091 + -0.1270390980*I, 0.2271965060 + -0.1363714183*I, 0.2235425385 + -0.1422819369*I, 0.2220727084 + -0.1445653079*I, 0.2230551738 + -0.1430447675*I, 0.2264892719 + -0.1375428144*I, 0.2320809195 + -0.1278822227*I, 0.2392428055 + -0.1139223249*I, 0.2471255170 + -0.0956263295*I, 0.2546863360 + -0.0731456515*I, 0.2607985893 + -0.0468989539*I, 0.2643954632 + -0.0176197370*I, 0.2646300919 + 0.0136502950*I, 0.2610230672 + 0.0456330414*I, 0.2535647185 + 0.0769438080*I, 0.2427461747 + 0.1062530505*I, 0.2295096009 + 0.1324415311*I, 0.2151286268 + 0.1547096959*I, 0.2010468440 + 0.1726139698*I, 0.1887087389 + 0.1860226544*I, 0.1794115589 + 0.1950048938*I, 0.1741918246 + 0.1996813068*I, 0.1737433783 + 0.2000716236*I, 0.1783522010 + 0.1959742546*I, 0.1878315941 + 0.1869082885*I, 0.2014510703 + 0.1721420411*I, 0.2178711110 + 0.1508230587*I, 0.2351178418 + 0.1222089054*I, 0.2506473069 + 0.0859729238*I, 0.2615472301 + 0.0425260214*I, 0.2648962933 + -0.0067357156*I, 0.2582476337 + -0.0593597148*I, 0.2401397691 + -0.1120192278*I, 0.2104930509 + -0.1609599067*I, 0.1707527199 + -0.2026300193*I, 0.1237029529 + -0.2343352204*I, 0.0729817055 + -0.2547333640*I, 0.0224293790 + -0.2640309433*I, -0.0245419424 + -0.2638429630*I, -0.0653908374 + -0.2567867879*I, -0.0986104446 + -0.2459499874*I, -0.1236208247 + -0.2343785566*I, -0.1404718694 + -0.2246843786*I, -0.1494712098 + -0.2188007621*I, -0.1508450332 + -0.2178558974*I, -0.1445128257 + -0.2221068646*I, -0.1300277374 + -0.2308856938*I, -0.1067093101 + -0.2425459528*I, -0.0739688580 + -0.2544484704*I, -0.0317883551 + -0.2630682736*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{0.2325435091 + -0.1270390980*I, 0.2313352605 + -0.1292262099*I, 0.2317771918 + -0.1284318863*I, 0.2338564202 + -0.1246057415*I, 0.2373902916 + -0.1177338760*I, 0.2420385882 + -0.1078551709*I, 0.2473329903 + -0.0950884220*I, 0.2527235420 + -0.0796632124*I, 0.2576396609 + -0.0619453083*I, 0.2615599938 + -0.0424474466*I, 0.2640820785 + -0.0218190713*I, 0.2649806677 + -0.0008135071*I, 0.2642439055 + 0.0197629575*I, 0.2620797503 + 0.0391103639*I, 0.2588904374 + 0.0564903312*I, 0.2552187602 + 0.0712657036*I, 0.2516746553 + 0.0829173321*I, 0.2488526783 + 0.0910371385*I, 0.2472502883 + 0.0953032580*I, 0.2471943805 + 0.0954481761*I, 0.2487808582 + 0.0912332212*I, 0.2518307183 + 0.0824421336*I, 0.2558668081 + 0.0689027763*I, 0.2601175785 + 0.0505397015*I, 0.2635560919 + 0.0274518209*I, 0.2649819165 + -0.0000000000*I, 0.2631483094 + -0.0311188584*I, 0.2569267593 + -0.0648386955*I, 0.2454875090 + -0.0997561978*I, 0.2284627148 + -0.1342393535*I, 0.2060542446 + -0.1666045148*I, 0.1790551675 + -0.1953321864*I, 0.1487729110 + -0.2192761661*I, 0.1168676269 + -0.2378179427*I, 0.0851424954 + -0.2509306110*I, 0.0553347188 + -0.2591398946*I, 0.0289524097 + -0.2633954708*I, 0.0071854437 + -0.2648844757*I, -0.0091054237 + -0.2648254280*I, -0.0193389638 + -0.2642752742*I, -0.0231355498 + -0.2639700029*I, -0.0202474842 + -0.2642072207*I, -0.0105296589 + -0.2647726239*I, 0.0060286517 + -0.2649133281*I, 0.0292063430 + -0.2633674346*I, 0.0584028600 + -0.2584657076*I, 0.0924774947 + -0.2483210201*I, 0.1296311520 + -0.2311085903*I, 0.1673936349 + -0.2054136974*I, 0.2027674643 + -0.1705894823*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{0.2325435091 + -0.1270390980*I, 0.2352493748 + -0.1219555153*I, 0.2391548097 + -0.1141069371*I, 0.2438508232 + -0.1036927775*I, 0.2488647174 + -0.0910042224*I, 0.2537163531 + -0.0764423197*I, 0.2579774383 + -0.0605231972*I, 0.2613257800 + -0.0438663054*I, 0.2635857101 + -0.0271659623*I, 0.2647471845 + -0.0111509808*I, 0.2649593310 + 0.0034596202*I, 0.2644986655 + 0.0159959993*I, 0.2637165423 + 0.0258650613*I, 0.2629734649 + 0.0325633665*I, 0.2625691044 + 0.0356774649*I, 0.2626764901 + 0.0348780394*I, 0.2632876956 + 0.0299166414*I, 0.2641773483 + 0.0206335824*I, 0.2648899019 + 0.0069825443*I, 0.2647564846 + -0.0109279438*I, 0.2629461851 + -0.0327829198*I, 0.2585535064 + -0.0580129329*I, 0.2507175467 + -0.0857678717*I, 0.2387597699 + -0.1149312331*I, 0.2223182886 + -0.1441873594*I, 0.2014510703 + -0.1721420411*I, 0.1766820387 + -0.1974813239*I, 0.1489743120 + -0.2191393858*I, 0.1196319564 + -0.2364394449*I, 0.0901503480 + -0.2491753014*I, 0.0620488375 + -0.2576147469*I, 0.0367227388 + -0.2624249541*I, 0.0153435959 + -0.2645373133*I, -0.0011795623 + -0.2649792911*I, -0.0121838414 + -0.2647016624*I, -0.0172020059 + -0.2644229700*I, -0.0159071724 + -0.2645040225*I, -0.0080823464 + -0.2648586260*I, 0.0063621206 + -0.2649055294*I, 0.0273124658 + -0.2635705698*I, 0.0543232872 + -0.2593538057*I, 0.0864638805 + -0.2504783692*I, 0.1221856596 + -0.2351299229*I, 0.1592698470 + -0.2117747197*I, 0.1949115694 + -0.1795129415*I, 0.2259711625 + -0.1383923761*I, 0.2493768836 + -0.0895912162*I, 0.2626076945 + -0.0353922996*I, 0.2641419916 + 0.0210813741*I, 0.2537499769 + 0.0763306315*I},
